;filename;label;indv;ori_label
18164;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_25_20_506.wav;ld;VHMF001;ld
18165;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_25_21_805.wav;mo;VHMF001;mov
18166;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_25_22_491.wav;mo;VHMF001;mov
18204;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_29_58_973.wav;al;VHMF001;alarm
18205;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_30_00_784.wav;al;VHMF001;alarm
18206;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_30_01_457.wav;al;VHMF001;alarm
18254;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_38_25_661.wav;soc;VHMF001;soc
18280;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_46_03_042.wav;al;VHMF001;alarm
18281;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_46_03_991.wav;al;VHMF001;alarm
18314;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_54_06_250.wav;mo;VHMF001;mov
18315;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_54_07_985.wav;soc;VHMF001;soc *
18316;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_54_12_799.wav;mo;VHMF001;mov
18318;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_54_18_002.wav;mo;VHMF001;mov
18322;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_54_47_964.wav;mo;VHMF001;mov
18324;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_54_57_258.wav;mo;VHMF001;mov
18327;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_55_00_002.wav;mo;VHMF001;mov
18328;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_55_01_065.wav;mo;VHMF001;mov
18333;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_55_09_210.wav;mo;VHMF001;mov
18335;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_55_11_833.wav;mo;VHMF001;mov
18339;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_55_27_267.wav;mo;VHMF001;mov
18419;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_03_59_704.wav;soc;VHMF001;soc
18420;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_04_00_036.wav;soc;VHMF001;soc
18421;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_04_00_537.wav;soc;VHMF001;soc
18422;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_04_00_988.wav;soc;VHMF001;soc
18423;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_04_01_571.wav;soc;VHMF001;soc
18424;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_04_02_092.wav;soc;VHMF001;soc
18425;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_04_02_224.wav;soc;VHMF001;soc
18426;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_04_02_747.wav;soc;VHMF001;soc
18431;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_07_39_970.wav;mo;VHMF001;mov
18432;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_07_47_583.wav;mo;VHMF001;mov *
18442;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_09_15_881.wav;ld;VHMF001;ld
18443;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_09_18_743.wav;ld;VHMF001;ld
18444;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_09_28_995.wav;ld;VHMF001;ld
18445;HM_VHMF001_HTB_R20_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___3_09_44_293.wav;mo;VHMF001;mov
18543;HM_VHMF001_HTB_R20_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_10_20_395.wav;soc;VHMF001;soc
18640;HM_VHMF001_HTB_R20_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_19_15_924.wav;ld;VHMF001;ld $
18642;HM_VHMF001_HTB_R20_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_19_30_097.wav;mo;VHMF001;mov
18787;HM_VHMF001_HTB_R20_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_38_09_517.wav;agg;VHMF001;agg
18881;HM_VHMF001_HTB_R20_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_50_19_773.wav;mo;VHMF001;mov
18885;HM_VHMF001_HTB_R20_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_50_31_143.wav;mo;VHMF001;mov $
18907;HM_VHMF001_HTB_R20_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_52_29_769.wav;soc;VHMF001;soc * $
18984;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_12_015.wav;soc;VHMF001;soc
18985;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_12_476.wav;soc;VHMF001;soc
18988;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_14_316.wav;soc;VHMF001;soc %
18989;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_14_581.wav;soc;VHMF001;soc
18990;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_14_890.wav;soc;VHMF001;soc
18991;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_15_013.wav;soc;VHMF001;soc
19018;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_35_672.wav;agg;VHMF001;agg
19019;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_35_814.wav;agg;VHMF001;chat
19021;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_35_960.wav;agg;VHMF001;chat
19025;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_36_282.wav;agg;VHMF001;chat
19026;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_36_363.wav;agg;VHMF001;chat
19027;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_36_489.wav;agg;VHMF001;chat
19029;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_36_980.wav;agg;VHMF001;agg
19030;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_37_583.wav;agg;VHMF001;agg
19043;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_44_605.wav;soc;VHMF001;soc *
19045;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_47_773.wav;agg;VHMF001;agg
19047;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_48_297.wav;agg;VHMF001;agg
19048;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_48_510.wav;agg;VHMF001;agg
19049;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_48_604.wav;agg;VHMF001;agg
19050;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_48_678.wav;agg;VHMF001;chat
19053;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_48_927.wav;agg;VHMF001;chat
19054;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_49_008.wav;agg;VHMF001;chat
19055;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_49_097.wav;agg;VHMF001;chat
19056;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_49_225.wav;agg;VHMF001;chat
19057;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_49_340.wav;agg;VHMF001;chat
19058;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_49_415.wav;agg;VHMF001;chat
19059;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_49_511.wav;agg;VHMF001;chat
19060;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_49_603.wav;agg;VHMF001;chat
19061;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_49_703.wav;agg;VHMF001;chat
19069;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_52_524.wav;agg;VHMF001;agg
19071;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_52_977.wav;agg;VHMF001;agg
19073;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_54_076.wav;soc;VHMF001;soc %
19078;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_54_502.wav;agg;VHMF001;agg
19079;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_54_601.wav;agg;VHMF001;agg
19082;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_57_958.wav;soc;VHMF001;soc *
19083;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_07_58_342.wav;soc;VHMF001;soc *
19086;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_08_01_265.wav;soc;VHMF001;soc
19092;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_08_50_583.wav;mo;VHMF001;mo
19096;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_08_56_262.wav;mo;VHMF001;mov
19099;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_09_00_650.wav;mo;VHMF001;mov
19100;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_09_02_000.wav;mo;VHMF001;mov
19101;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_09_03_513.wav;mo;VHMF001;mov
19102;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_09_06_853.wav;mo;VHMF001;mov
19106;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_09_17_874.wav;mo;VHMF001;mov
19107;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_09_25_356.wav;mo;VHMF001;mov
19115;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_10_03_427.wav;mo;VHMF001;mov
19138;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_26_554.wav;soc;VHMF001;soc
19167;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_17_04_069.wav;mo;VHMF001;mov
19173;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_17_35_053.wav;soc;VHMF001;soc % *
19174;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_17_35_626.wav;agg;VHMF001;chat *
19182;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_17_36_408.wav;agg;VHMF001;chat *
19183;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_17_36_523.wav;agg;VHMF001;chat *
19184;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_17_36_612.wav;agg;VHMF001;chat *
19185;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_17_37_015.wav;agg;VHMF001;chat *
19203;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_18_26_793.wav;mo;VHMF001;mov
19309;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_36_55_161.wav;ld;VHMF001;ld
19310;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_36_58_853.wav;mo;VHMF001;mov
19311;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_37_03_485.wav;mo;VHMF001;mov
19312;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_37_27_499.wav;ld;VHMF001;ld
19313;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_37_32_864.wav;ld;VHMF001;ld
19347;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_41_14_769.wav;mo;VHMF001;mov
19348;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_41_18_806.wav;mo;VHMF001;mov
19350;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_41_33_330.wav;mo;VHMF001;mov
19351;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_41_36_709.wav;mo;VHMF001;mov
19353;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_41_54_338.wav;mo;VHMF001;mov
19358;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_42_32_195.wav;mo;VHMF001;mov
19360;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_42_39_712.wav;mo;VHMF001;mov
19362;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_42_41_671.wav;mo;VHMF001;mov
19364;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_42_48_079.wav;mo;VHMF001;mov
19365;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_42_48_919.wav;mo;VHMF001;mov
19366;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_42_50_078.wav;mo;VHMF001;mov
19367;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_42_56_714.wav;mo;VHMF001;mov
19374;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_46_41_996.wav;mo;VHMF001;mov
19375;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_46_44_900.wav;mo;VHMF001;mov
19383;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_48_25_274.wav;mo;VHMF001;mov
19387;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_48_48_317.wav;mo;VHMF001;mov
19389;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_49_10_621.wav;mo;VHMF001;mov
19430;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_51_37_556.wav;agg;VHMF001;agg
19431;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_51_38_069.wav;agg;VHMF001;agg
19432;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_51_38_692.wav;agg;VHMF001;agg
19433;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_51_39_341.wav;agg;VHMF001;agg
19434;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_51_40_410.wav;soc;VHMF001;soc
19436;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_51_41_431.wav;agg;VHMF001;agg
19437;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_51_41_868.wav;agg;VHMF001;agg
19438;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_51_43_700.wav;agg;VHMF001;agg
19443;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_51_48_274.wav;agg;VHMF001;agg
19444;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_51_48_910.wav;agg;VHMF001;agg
19529;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_55_39_951.wav;agg;VHMF001;agg
19530;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_55_40_244.wav;agg;VHMF001;agg
19574;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___2_04_37_383.wav;agg;VHMF001;agg
19579;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___2_04_44_674.wav;agg;VHMF001;agg
19580;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___2_04_45_232.wav;agg;VHMF001;agg
19581;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___2_04_45_615.wav;agg;VHMF001;agg
19582;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___2_04_45_861.wav;agg;VHMF001;agg
19584;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___2_04_47_849.wav;agg;VHMF001;agg
19585;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___2_04_48_029.wav;agg;VHMF001;agg
19586;HM_VHMF001_HTB_R20_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___2_04_48_412.wav;agg;VHMF001;agg
19920;HM_VHMF001_HTB_R20_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_56_19_140.wav;soc;VHMF001;soc *
19925;HM_VHMF001_HTB_R20_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_56_50_581.wav;soc;VHMF001;soc *
19937;HM_VHMF001_HTB_R20_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___2_00_23_371.wav;al;VHMF001;al
20006;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_10_06_078.wav;agg;VHMF010;agg
20034;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_11_15_576.wav;soc;VHMF010;soc
20035;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_11_15_816.wav;soc;VHMF010;soc
20036;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_11_16_092.wav;soc;VHMF010;soc
20037;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_11_16_817.wav;soc;VHMF010;soc
20093;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_49_34_543.wav;soc;VHMF010;soc *
20094;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_49_34_760.wav;soc;VHMF010;soc *
20098;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_50_42_139.wav;soc;VHMF010;soc *
20099;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_50_52_400.wav;soc;VHMF010;soc *
20103;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_50_53_090.wav;soc;VHMF010;soc *
20104;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_50_53_328.wav;soc;VHMF010;soc *
20105;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_50_53_624.wav;soc;VHMF010;soc *
20106;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_07_279.wav;soc;VHMF010;soc *
20107;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_08_200.wav;soc;VHMF010;soc *
20108;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_14_130.wav;soc;VHMF010;soc *
20109;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_14_789.wav;soc;VHMF010;soc *
20110;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_15_979.wav;soc;VHMF010;soc *
20112;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_20_855.wav;soc;VHMF010;soc *
20113;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_26_350.wav;soc;VHMF010;soc *
20116;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_28_920.wav;soc;VHMF010;soc *
20117;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_29_378.wav;soc;VHMF010;soc *
20118;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_29_600.wav;soc;VHMF010;soc *
20119;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_29_701.wav;soc;VHMF010;soc *
20120;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_29_800.wav;soc;VHMF010;soc *
20121;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_30_043.wav;soc;VHMF010;soc *
20122;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_30_140.wav;soc;VHMF010;soc *
20123;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_30_362.wav;soc;VHMF010;soc *
20124;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_30_572.wav;soc;VHMF010;soc *
20125;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_31_080.wav;soc;VHMF010;soc *
20126;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_37_146.wav;soc;VHMF010;soc *
20127;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_37_735.wav;soc;VHMF010;soc *
20130;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_40_268.wav;soc;VHMF010;soc *
20132;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_42_124.wav;soc;VHMF010;soc *
20135;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_51_897.wav;soc;VHMF010;soc *
20136;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_52_026.wav;soc;VHMF010;soc *
20137;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_52_422.wav;soc;VHMF010;soc *
20139;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_52_890.wav;soc;VHMF010;soc *
20141;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_53_840.wav;soc;VHMF010;soc *
20142;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_51_53_932.wav;soc;VHMF010;soc *
20149;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_52_01_069.wav;soc;VHMF010;soc *
20150;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_52_01_744.wav;soc;VHMF010;soc *
20151;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_52_02_786.wav;soc;VHMF010;soc *
20152;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_52_03_127.wav;soc;VHMF010;soc *
20153;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_52_04_128.wav;soc;VHMF010;soc *
20154;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_52_05_348.wav;soc;VHMF010;soc *
20155;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_52_06_544.wav;soc;VHMF010;soc *
20159;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_52_10_751.wav;soc;VHMF010;soc *
20160;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_52_11_116.wav;soc;VHMF010;soc *
20162;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_52_12_880.wav;soc;VHMF010;soc *
20163;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_52_13_709.wav;soc;VHMF010;soc *
20167;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_52_19_988.wav;soc;VHMF010;soc *
20174;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_59_38_200.wav;ld;VHMF010;ld *
20177;HM_VHMF010_SOUNDFOC_20190712-026_WAV___1_59_44_377.wav;ld;VHMF010;ld
20194;HM_VHMF010_SOUNDFOC_20190713-023_WAV___1_07_38_114.wav;soc;VHMF010;soc
20195;HM_VHMF010_SOUNDFOC_20190713-023_WAV___1_07_38_493.wav;soc;VHMF010;soc
20256;HM_VHMF010_SOUNDFOC_20190713-023_WAV___1_14_35_237.wav;soc;VHMF010;soc
20257;HM_VHMF010_SOUNDFOC_20190713-023_WAV___1_14_35_541.wav;soc;VHMF010;soc
20259;HM_VHMF010_SOUNDFOC_20190713-023_WAV___1_14_36_646.wav;soc;VHMF010;soc
20270;HM_VHMF010_SOUNDFOC_20190713-023_WAV___1_17_05_641.wav;soc;VHMF010;soc
20271;HM_VHMF010_SOUNDFOC_20190713-023_WAV___1_17_06_257.wav;soc;VHMF010;soc
20272;HM_VHMF010_SOUNDFOC_20190713-023_WAV___1_17_06_495.wav;soc;VHMF010;soc
